iso_code,title,description,lang_tranlation,title_translated,description_translated,pubDate
lv,Vēstnieks Rinkēviča vārdā ielūdzis karali Čārlzu III apmeklēt Latviju,"Latvijas vēstnieks Lielbritānijā Atis Lots Valsts prezidenta Edgara Rinkēviča vārdā mutiski izteicis ielūgumu karalim Čārlzam III apmeklēt Latviju, aģentūru LETA informēja Ārlietu ministrijā (ĀM).",en,Weather Rinkevica Varda's King Carlzu III to visit Latvia,"The Latvian vest, Great Britain Atis Lot, President of Latvia Edgar Rinkevica, has orally expressed the introduction to King Carlz III III to visit Latvia, the Ministry of Foreign Affairs (MoD) informed LETA.",2025-03-18 06:28:00
lv,Ukraina diennakts laikā nogalinājusi vai ievainojusi 1560 krievu iebrucējus,"Krievijas karaspēka dzīvā spēka zaudējumi Ukrainā līdz otrdienas rītam sasnieguši 897 010 karavīrus, ziņo Ukrainas armijas ģenerālštābs.",en,Ukraine has killed or injured 1560 Russian invaders around the clock,"The loss of Russian troops' life in Ukraine has reached 897 010 soldiers on Tuesday, knowing the General of the Ukrainian army.",2025-03-18 06:20:41
lv,"""airBaltic"" atkal likstas ar trīs lidmašīnu dzinēju apkopi: pasažieriem var būt izmaiņas","Latvijas lidsabiedrība ""airBaltic"" paziņo, ka 2025. gada vasaras sezonā no marta beigām līdz oktobra beigām nomās trīs papildu lidmašīnas ar apkalpi. Lidmašīnu nomāšana ir nepieciešama, lai mazinātu ""Pratt & Whitney"" globālās dzinēju tehniskās apkopes kavējumu ietekmi, tādējādi nodrošinot flotes pieejamību un novēršot lidojumu atcelšanu.",en,AirBaltic again with three airplane engine maintenance: passengers can be changed,"Latvian airline airBaltic announces that the summer season 2025 from the end of March to the end of October leases three additional airplanes with the crew. Airbasing is needed to minimize ""Pratt",2025-03-18 09:21:42
lv,Vēl viena Itālijas pilsēta gatavojas pārdot mājas par vienu eiro,"Māja, kas maksā tikai 1 eiro? Izklausās neticami, taču jau vairākas Itālijas pilsētas mājas tiešām tirgo tik lēti. Tām pievienojusies arī Abruzo reģiona pilsēta Penne, piedāvājot pamestas mājas par viena espreso cenu, ziņo CNN.",en,Another Italian city is going to sell home for one euro,"Maya, who only costs 1 euro? Sounds incredible, but several Italian cities are trading so cheap. This was also joined by the Abruzo region Penne, offering abandoned homes at the price of one espresso, knowing CNN.",2025-03-18 09:19:19
lv,"Atklāts patiesais iemesls, kāpēc Megana Mārkla tika ""lūgta palikt malā"" no karalienes nāves gultas","Protokols, kas tika noteikts karalienes Elizabetes nāves gadījumā un sekojošajām valsts bēru ceremonijām, bija rūpīgi izstrādāts vairāku desmitgažu garumā. Operācija ""Londonas tilts"" bija nosaukums plānam, kas ietvēra plašu dokumentu ar detalizētiem scenārijiem dažādiem iespējamajiem notikumiem viņas nāves gadījumā. Lai gan princis Harijs un Megana Mārkla 2020. gada sākumā nolēma atteikties no saviem pienākumiem karaliskajā ģimenē, arī viņi bija izplānojuši, kā rīkoties šajā skumjajā dienā.",en,"The open real reason why Megan Markla was ""Lugt to stay edge"" from the queen's Nave bed","The protocol, which was determined in the case of Queen Elizabeth's Navy and the subsequent state berial ceremony, was a sort of several decades. The Operation ""London Bridge"" was the name of the plan, which included a wide document with detailed scenarios for some possible events in the case. While Prince Harry and Megan Markl's at the beginning of the 2020s, the royal family decided to give up their duties, they had also planned that the sad day was going.",2025-03-18 09:13:14
lv,"Video: Bidzāns uzvar ""Baltijas jūras kausā"" motokrosā MX1 klasē","Uz starta stājoties sportistiem no vairāk nekā desmit valstīm, Liepājā, ""Laumas"" mototrasē aizvadītas jaunās motokrosa sezonas atklāšanas sacensības ""Baltijas jūras kauss"". Lielākajā MX1 klasē uzvaras laurus plūca Edvards Bidzāns, kurš uzvarēja abos braucienos, bet summā aiz sevis atstāja igauni Gertu Krestinovu un Mairi Pumpuru. Pārējās klasēs uzvarēja Markuss Kokins (MX2), Matiass Mietinens (125cc), Lukass Leoks (85cc), Rūdolfs Spila (65cc), Ričards Mihailovs (50cc) un Jānis Riters (Amatieri).",en,"Video: Bidzan wins the ""Baltic Juras Cup"" motocross MX1 class","With the start of athletes from more than ten countries, Liepaja, the ""Lauma"" Mototrase has run a new motocross season opening competition ""Baltic Juras Cup"". The largest MX1 class wins Edward Bidzan, who won both races, but the sum left behind Estonian Gert Krestinov and Mairi Pumpur. Markus Kokin (MX2), Mathias Mietinen (125cc), Lukas Leoks (85cc), Rudolf Spila (65cc), Ricard Mikhailov (50CC) and Janis Ritter (amateurs).",2025-03-18 09:12:56
lv,Iespaidīgākā atspēlēšanās un ļoti līdzvērtīgi rezultāti LČ komandām 1.aplī šautriņu mešanā,"Pagājušajā nedēļas nogalē “Bellevue Park hotel” telpās Rīgā notikušajā Latvijas komandu čempionātā šautriņu mešanā pirmajā regulārās sezonas aplī tika fiksēta gan iespaidīgākā atspēlēšanās, gan ļoti līdzvērtīgi rezultāti. Vīriešiem 1. līgā, kur četras vadošās komandas uzrādīja vienādu uzvaru un zaudējumu bilanci, līderpozīcijās pēc papildu rādītājiem izvirzījušies “Asās Adatas I” šautriņu metēji, bet sievietēm 1.līgā ar tādu pašu veikumu kā “Letijai” priekšgalā atrodas “Rozā mafija”.",en,Improper Respiration and Very Likewise results for LC team 1st Sautrinu,"Last week's end of the Bellevue Park Hotel RIGA RIGA, a Latvian team championships Sautrin Mesana, was fixed in the first regular season circle, both more impressive reflection and very feasible results. For men 1. League, where four leading teams showed the same victory and loss balance, the leadership of the leaders has a sharp needle and a sautrin meteor, but for women 1st LIGHT, with the same performance as Lethia is in the front of the Pose Mafia.",2025-03-18 09:12:21
lv,"Jaunās vēlēšanu zīmes ir daudz draudzīgākas vēlētājiem, akcentē CVK priekšsēdētāja","Jaunās vēlēšanu zīmes ir daudz draudzīgākas vēlētājiem, otrdien žurnālistiem teica Centrālās vēlēšanu komisijas (CVK) priekšsēdētāja Kristīne Saulīte.",en,"New Velesan Signs are much friendlier for the wedding, accent CVK in front","New Velesan Marks are much more friendly, Tuesday told the Central Velesan Commission (CVK).",2025-03-18 09:10:00
lv,"Faktiskā bezdarba līmenis Latvijā februārī pieauga līdz 7,3%","Faktiskā bezdarba līmenis Latvijā 2025. gada februārī bija 7,3%, un kopš janvāra tas ir pieaudzis par 0,1 procentpunktu, liecina Centrālās statistikas pārvaldes (CSP) aprēķins.",en,Actual unemployment level in Latvia increased to 7.3% in February,"The actual unemployment rate in Latvia of February 2025 was 7.3%, and in January it has risen by 0.1 percentage point, according to Central Statistical Board (CSB).",2025-03-18 09:08:00
lv,"Mūžībā devusies pedagoģe, horeogrāfe, Dziesmu un deju svētku Goda virsvadītāja Rita Spalva","2025. gada 17. martā noslēdzies dejas pedagoģes un pētnieces, horeogrāfes, Dziesmu un deju svētku Goda virsvadītājas, Skolu jaunatnes dziesmu un deju svētku Goda virsvadītājas Ritas Spalvas (24.06.1953.–17.03.2025.) mūžs, pavēstīja Latvijas Nacionālais kultūras centra pārstāvji, uzsverot, ka viņas devums kultūras un pedagoģijas laukā ir neatsverams un paliks deju rakstos, pētnieciskajā veikumā un līdzcilvēku siltās atmiņās.",en,"Music has gone to the teacher, Honor of Song and Dance, Honorary Rita","On March 17, 2025, he has led to the Dance Educators and Peters, Choreographers, the Honorary Chief of Song and Dance, the Honorary of the School of Song and Dance of the School of Youth and Dance, The cultural and educators' field is invaluable and will remain in dance writings, the warm memory of the researcher and the warm -up.",2025-03-18 09:04:00
lv,"Preventīvais solis uz laiku apturēt Pāternieku robežpunkta darbību nesis rezultātu, ziņo Pujāts","Preventīvais solis uz laiku apturēt Pāternieku robežpunkta darbību nesis rezultātu, intervijā TV3 raidījumā ""900 sekundes"" secinājis Valsts robežsardzes priekšnieks ģenerālis Guntis Pujāts.",en,"Preventivated step temporarily stop the patronage border operations, the Zino Pujats","The preventive step temporarily stops the patient's border operations, in an interview with General General General General General General General General General.",2025-03-18 09:03:56
lv,"Balcers un ""Lions"" nonāk uzvaras attālumā no Šveices pusfināla","Latvijas uzbrucēja Rūdolfa Balcera pārstāvētā Cīrihes ""Lions"" pirmdien Šveices augstākās hokeja līgas (NL) ceturtdaļfinālā tika pie trešās uzvaras pēc kārtas, nonākot viena panākuma attālumā no pusfināla.",en,"Balcers and ""Lions"" Nosak the victory away from Svice semi -final","Latvian striker Rudolph Balcer, representing the Lions ""Lions"" on Monday, Sveice High Hockey League (NL) in the quarterfinals was a three -win, with a single distance from the semi -finals.",2025-03-18 09:00:14
lv,Saeima virza ierobežojumus Krievijas un Baltkrievijas pilsoņu mantotajiem īpašumiem Latvijā,"Deputāti Saeimas Juridiskajā komisijā šodien atbalstīja Tieslietu ministrijas priekšlikumu, kurš paredz, ka Latvijā reģistrētu nekustamo īpašumu mantojumā varēs saņemt Krievijas un Baltkrievijas pilsoņi tikai līdz ceturtajai radniecības pakāpei ieskaitot.",en,The Saeima drives the restrictions on the legacy of Russia and Belarusian citizens in Latvia,"MEPs Saeima Legal Commission supported today's proposal by the Ministry of Justice, which stipulates that Latvia would have registration of real estate inheritance in the heritage of Russia and Belarus only up to the fourth relative.",2025-03-18 09:56:37
lv,Mercs aizsardzības izdevumu kāpumu pamato ar Putina agresijas karu pret Eiropu,"Vācijas nākamā kanclera Frīdriha Merca ierosinātais būtiskais aizsardzības izdevumu palielinājums ir nepieciešams, jo Krievijas diktators sācis agresijas karu pret Eiropu, otrdien paziņoja Mercs.",en,The Mercs Protection Expenditure Tomb is based on Putin's War of aggression against Europe,"German Chancellor Friedrich Mercza's proposed buttical increase in protection expenses is necessary because the Russian dictator has made an aggression war on Europe, Mercs knew on Tuesday.",2025-03-18 09:51:00
lv,Mūžībā devusies AS Grindeks kancelejas vadītāja Viktorija Parfjonova,"14. martā mūžībā aizgājusi AS _Grindeks_ kancelejas vadītāja Viktorija Parfjonova, kas uzņēmumā nostrādājusi 48 gadus un bija neatņemama vadības komandas daļa.",en,Muziba has gone to AS Grindeks in the pulpit Victoria Parfjonova,"March 14, Museum has gone to AS _Grindeks_ Chancellor's leader Victoria Parfjonova, who has been in the company for 48 years and was unnecessary for the leadership teams.",2025-03-18 09:51:00
lv,Deputāti virza ierobežojumus agresorvalstu pilsoņiem nekustamā īpašuma mantošanai Latvijā,"Deputāti Saeimas Juridiskajā komisijā otrdien, 18. martā, atbalstīja Tieslietu ministrijas priekšlikumu, kurš paredz, ka Latvijā reģistrētu nekustamo īpašumu mantojumā varēs saņemt Krievijas un Baltkrievijas pilsoņi tikai līdz ceturtajai radniecības pakāpei ieskaitot.",en,MEPs drive the restrictions on citizens of aggressor countries to the real estate inheritance,"MEPs Saeima Legal Commission on Tuesday, March 18, supported the Ministry of Justice's proposal, which stipulates that Latvia would regulate the real estate inheritance in heritage inheritance to Russia and Belarusian citizens only to the fourth relationship.",2025-03-18 09:49:00
lv,''Pelicans'' uzbrucējs Mērfijs traumas dēļ karjeras labāko sezonu noslēdz priekšlaicīgi,"Nacionālajā basketbola asociācijā (NBA) Ņūorleānas ''Pelicans'' uzbrucējam Trejam Mērfijam pleca trauma priekšlaicīgi likusi noslēgt līdzšinējās karjeras labāko sezonu, ziņo ESPN apskatnieks Šāmzs Šaranija.",en,'' Pelicans '' striker Merfi's injury to his career best season leads,"National Basketball Association (NBA) Nuorlean's ""Pelicans"" striker Trey Merfiy's shoulder trauma to the best season of his career, Zino ESPN spectator Samz Sarania.",2025-03-18 09:48:04
lv,Džordžs izlaidīs atlikušo NBA regulārās sezonas daļu,"​Nacionālās basketbola asociācijas (NBA) vienībai Filadelfijas ""76ers"" atlikušajā sezonas daļā nāksies iztikt bez Pola Džordža, kurš cīnās ar savainojumiem, pirmdien pavēstīja Filadelfijas vienība.",en,Dzordz has released the remaining NBA regular season part,"The National Basketball Association (NBA) for the 76ers of the Philadelphia 76ers will be part -time, who will be injured on Monday, Filadelphia.",2025-03-18 09:47:48
lv,"Einārs Repše atzīst divas kļūdas, ko pieļāvis savas valdības laikā","Bijušais Ministru prezidents un Latvijas Bankas vadītājs Einārs Repše, kurš ilgstoši bijis Latvijas politikas priekšplānā, šodien sevi pozicionē kā analītiķi un konsultantu. Lai gan vēlme aktīvi iesaistīties politiskajos procesos ir mazinājusies, Repše atzīst, ka joprojām seko tiem līdzi. Vienlaikus viņš atzīst arī divas kļūdas, kuras kādreiz pieļāvis valdībā.",en,Einars reps recognize two mistakes that the time of his government has,"Former Prime Minister and leader of the Bank of Latvia Einars Repse, who has been a long -standing Latvian politics, today's position as analytics and consultants. Although the desire to engage in political processes has been diminished, the repse is still following them. At the same time, he also recognizes two mistakes that were once aware of the government.",2025-03-18 09:44:37
lv,Sākusies biļešu pārdošana uz Latvijas futbola izlases mājas spēlēm 2025.gadā,"Otrdien sākās biļešu tirdzniecība uz Latvijas vīriešu futbola izlases piecām mājas spēlēm 2025.gadā, vēsta Latvijas Futbola federācija (LFF).",en,Stocked Bilesu Sarking on the Latvian Football Team House game 2025,"On Tuesday, Billes' trade on the Latvian men's football team for the five home game 2025, Vesta Latvian Football Federia (LFF).",2025-03-18 09:37:00
lv,LFF paziņo par soda mēru skandālā iepītajai futbolista Žaleiko mammai,"Latvijas Futbola federācijas (LFF) Ētikas komiteja sodījusi jūnija skandālā iepīto RFS futbolista Gļeba Žaleiko māti Marinu Ščerbakovu, vēsta LFF.",en,LFF Knows the Soda Skandal's Footballer Zaleiko Mom,"The Latvian Football Federation (LFF) Ethics Committee has been punished by Junie Skandala's RFS footballer Gleba Zaleiko Matiiko Matiiko Matarin Serbakov, Vesta LFF.",2025-03-18 09:36:02
lv,Omniva brīdina par krāpnieku zvaniem saistībā ar vēstulēm no VID,"Piegādes loģistikas uzņēmums ""Omniva"" brīdina par jaunu krāpšanas shēmu, kurā krāpnieki ""Omniva"" kurjeru vārdā apgalvo, ka viņiem jānogādā vēstule no Valsts ieņēmumu dienesta (VID), aģentūru LETA informēja ""Omniva"" pārstāvji.",en,Omniva Bridina on Krapnieki Calls Binding to Vestem from SRS,"Supply logistics company ""Omniva"" bridges about a new crap scheme, whose crap ""Omniva"" Courier in the name claims that they janogada Vestule from the State Income Service (SRS), LETA informed ""Omniva"".",2025-03-18 09:35:00
lv,Velsas princese Svētā Patrika dienā bauda pinti Guinness alu,"43 gadus vecā Velsas princese atgriezusies pildīt savus karaliskos pienākumus pilnībā - pēc Svētās Patrika dienas parādes apmeklējuma, kurā sveica Īrijas gvardi, princese pat nobaudīja pinti Guinness alu.",en,Welsh Princess Sveta Patrick's Day enjoys pint of guinness beer,"The 43 -year -old Princess of Wales has returned to fulfill her royal obligations - after the visit of Patrick's Day Parade, who welcomed Irish Guards, Princess even tasted Pint Guinness Cave.",2025-03-18 12:24:19
lv,Arī šogad Apes trasē norisināsies Vaidavas kausa izcīņa motokrosā,"Jau simtiem gadu latvieši un igauņi sadzīvo draudzīgi, bet reizi gadā viņi kļūst par nesamierināmiem pretiniekiem. 52. Vaidavas kausa izcīņa motokrosā norisināsies Apē šī gada 17. un 18. maijā.",en,Also this year the Ape track will take place in the Vaidava Cup winning motocross,"For hundreds of years, Latvians and Estonians have been living friendly, but once a year they become unmistakable opponents. 52. The Vaidava Cup won the motocross will take place on Ape SI 17 and 18 May.",2025-03-18 12:21:00
lv,Valdība lemj daļēji ierobežot tiesības šķērsot Latvijas robežu ar Krieviju un Baltkrieviju,"Ministru kabinetā otrdien atbalstīts Iekšlietu ministrijas (IeM) lēmumprojekts, kas paredz no 19. marta Latvijas robežpunktus ar Krieviju un Baltkrieviju ""Pāternieki"", ""Grebņeva"" un ""Terehova"" atļaut šķērsot tikai ar automašīnām.",en,Government decides to limit the right to the right to sketch the Latvian border with Russia and Belarus,"The Cabinet of Ministers on Tuesday is supported by the Lemum project of the Ministry of Interior (MoI), which provides for the Latvian border with Russia and Belarus ""Paternieki"", ""Grebneva"" and ""Terehova"" from March 19.",2025-03-18 12:19:01
lv,Latvijā daļēji ierobežos trīs robežkontroles punktu darbību uz Krievijas un Baltkrievijas robežām,"Valdība otrdien atbalstīja Iekšlietu ministrijas (IeM) sagatavoto lēmumprojektu, kas paredz no 19. marta Latvijas robežpunktus ar Krieviju un Baltkrieviju ""Pāternieki"", ""Grebņeva"" un ""Terehova"" atļaut šķērsot tikai ar automašīnām.",en,Latvia will limit the operation of three border control points on the Russian and Belarusian border,"The government on Tuesday supported the Lemum project prepared by the Ministry of Interior (MoI), which provides for the Latvian border with Russia and Belarus ""Paters"", ""Grebneva"" and ""Terehova"" from 19 March.",2025-03-18 12:18:00
lv,"Dobrecovs pirms Nāves grupas: ""Būtu stulbi tagad iekāpt autobusā un tik skatīties pa logu""","Latvijas U19 futbola izlases galvenais treneris Viktors Dobrecovs rītdien vedīs savu komandu cīņā Eiropas čempionāta kvalifikācijas Elites kārtā, kur pretim stāsies trīs futbola lielvalstis - Itālija, Francija un Spānija. Pirms turnīra sākuma sarunā ar portālu Sportacentrs.com Dobrecovs neslēpa, ka Latvija šajā četriniekā izskatās lieka, taču viņš to neuzskata par iemeslu asi mainīt Latvijas U19 izlases iespēlēto stilu un iesēsties aizsardzībā. ""Jā, tas mūsu puišiem būs izaicinājums, bet es iestājos tikai par to, lai viņi censtos izmantot savas iestrādes un reizē arī apliecinātu sevi, nevis tikai sistu pa autiem, jo tagad pretiniekos grandi,"" sacīja U19 izlases treneris.",en,"Dobrecov before the Naves Group: ""Be stupid now get on the bus and look through the window""","Viktor Dobrecov, head coach of the Latvian U19 national team, has taken his team in the Cina European Championship Qualifier Elite Karta on tomorrow, where three football powers will be opposed to Italy, France and Spain. Before the tournament starts with the Sportacentrs.com portal, Dobrecov did not decide that Latvia looks unnecessary, but he does not consider it a reason to change the Latvian U19 random style and get defense. ""If, this is a challenge for our guys, but I only enter into trying to use their stuck and once also testify themselves, not just hit the authors, because now the opponent's grandi,"" says the U19 team coach.",2025-03-18 12:16:00
lv,Grīziņkalnā nodedzinātās ēkas iedzīvotāji un pašvaldība vienojušies par drupu novākšanu,"Grīziņkalnā, Laboratorijas ielā nodedzinātās ēkas iedzīvotāju biedrība un Rīgas pašvaldības Mājokļu un vides departamenta pārstāvji dzīvokļu īpašnieku kopsapulcē vienojušies par teritorijas sakopšanas darbu veikšanu, informē pašvaldība.",en,Grizinkalns burnt down the population and the management has agreed on the ruins,"Grizinkalns, Laboratory Street burnt down into the House of Residents and Riga Management House and the Department of Environment, the general meeting of apartments has agreed on the cleaning of the area, informed the government.",2025-03-18 12:15:47
lv,"Rinkēvičs piedāvā Latvijas Bankas prezidenta, tiesībsarga un valsts kontroliera kandidātu izvirzīšanu uzticēt Valsts prezidentam","Rīgas pils saimnieks Edgars Rinkēvičs piedāvā turpmāk Latvijas Bankas prezidenta, tiesībsarga un valsts kontroliera kandidātu izvirzīšanu uzticēt Valsts prezidentam, vienlaikus saglabājot parlamenta tiesības pieņemt galīgo lēmumu par tiem.",en,Rinkevich offers the nomination of the Governor of the Bank of Latvia and Auditor General,"The owner of Rigas Castle Edgars Rinkevics offers further nominations for the President of the Bank of Latvia and the Auditor General to allow the President, while preserving the right to decide on the final decision on them.",2025-03-18 12:15:00
lv,Mercs: Putins sāka agresijas karu pret Eiropu,"Vācijas nākamā kanclera Frīdriha Merca ierosinātais būtiskais aizsardzības izdevumu palielinājums ir nepieciešams, jo Krievijas diktators Vladimirs Putins sācis agresijas karu pret Eiropu, otrdien paziņoja Mercs.",en,Mercs: Putin says a war on aggression against Europe,"German Chancellor Friedrich Merca's proposed buttical increase in protection expenses is necessary because Russian dictator Vladimir Putin has made an aggression war on Europe, Mercs knew on Tuesday.",2025-03-18 12:14:00
lv,Valsts karavīriem plāno segt maksu par farmaceita pakalpojumu aptiekās,"Valdība otrdien, 18. martā, atbalstīja precizējumus likumā, ar kuriem paredzēts noteikt, ka valsts karavīriem segs maksu par farmaceita pakalpojumu aptiekās.",en,National soldiers plan to cover the pharmacist service pharmacy,"The government on Tuesday, March 18, supported the clarifications of the law, which provides that national soldiers will be covered by pharmacist pharmacies.",2025-03-18 12:13:53
lv,No trešdienas Krievijas un Baltkrievijas robežu būs atļauts šķērsot tikai ar automašīnām,"Valdība otrdien, 18. martā, atbalstīja Iekšlietu ministrijas (IeM) sagatavoto lēmumprojektu, kas paredz no 19.marta Latvijas robežpunktus ar Krieviju un Baltkrieviju ""Pāternieki"", ""Grebņeva"" un ""Terehova"" atļaut šķērsot tikai ar automašīnām.",en,From a day Russia and Belarus will be opened only with auto,"The government on Tuesday, March 18, was supported by the Lemum project prepared by the Ministry of Interior (MoI), which provides for the Latvian border points with Russia and Belarus ""Paters"", ""Grebneva"" and ""Terehova"" from March 19.",2025-03-18 12:13:00
lv,Nākamnedēļ tiks slēgta gājēju kustība uz Zemitāna tilta,"No pirmdienas, 24.marta, mobilitātes punkta ""Zemitāni"" būvdarbu dēļ būs liegta gājēju pārvietošanās uz Jorģa Zemitāna tilta, informēja Rīgas pašvaldībā.",en,Nakamnedel will cling to gay movements on Zemitan Bridge,"From Monday, March 24, the Zemitani mobility point will be denied travel on the gay parking on the Zemitan Bridge, informing Rigas.",2025-03-18 13:01:27
lv,"FOTO ⟩ Pirmizrādīta dokumentālā filma par Toronto tautas deju kolektīva ""Daugaviņa"" ceļu uz Dziesmu un Deju svētkiem","Aizvadītās nedēļas izskaņā Rīgas kinoteātrī ""Forum Cinemas"" pirmizrādi svinēja Filmu studijas ""Kultfilma"" veidotā dokumentālā filma ""Vairāk kā deja"". Pasākumā radošā komanda dalījās ar filmas tapšanas stāstiem un ar svinīgu uzrunu uz skatuves kāpa arī Braiens Svorks, Kanādas vēstnieks Latvijā. Pirmizrādes laikā viesus priecēja tautas deju ansambļa ""Teiksma"" uzstāšanās horeogrāfa Jāņa Ērgļa vadībā.",en,"Photo Primary Documentary Movie on Toronto Folk Dance Collectiva ""Daugavin"" Candle to Song and Dance","A week of last week's cinema ""Forum Cinemas"" premiered the documentary ""More than Dance"" by the film studio ""Culture Film"". The event's creative team shares the film's stories and with a solid speech on the stage grave also Brian Svorks, Canada Vestnieks Latvia. Proposal guests of the Folk Dance Ensemble ""Teiksma"" Display Choreograf Jan Ergla.",2025-03-18 13:00:00
