iso_code,title,description,lang_tranlation,title_translated,description_translated,pubDate
cz,"Ústavní soud zrušil rozsudek nad Vrabelem, zdůraznil svobodu projevu","Brno - Ústavní soud (ÚS) zrušil rozsudek nad Ladislavem Vrabelem, jenž dostal peněžitý trest za tvrzení o plánovaném českém jaderném útoku na Rusko. V nálezu zdůraznil ""kardinální význam svobody...",en,"The Constant Court ruined the verdict over the sparrow, imposed freedom of speech","Brno - The constant court (US) ruined the judgment over Ladislav Vrabel, Jenz was punished for the claim for the planned Czech nuclear of the Utok on Russia. In the found he was ""Cardinal's meaning of freedom ...",2025-03-18 09:23:00
cz,Austrálie chce od Číny vysvětlení dopisů žádajících informace o disidentech,"Austrálie žádá Čínu o vysvětlení původu anonymních dopisů, které některým lidem v Austrálii nabízely odměnu za informace o místě pobytu dvou hongkongských disidentů. S odvoláním na australské ministerstvo zahraničí to napsala agentura Reuters.The post Austrálie chce od Číny vysvětlení dopisů žádajících informace o disidentech appeared first on Epoch Times ČR.",en,Australia wants to explain from the cines a letter to the information about the dissevents,"Australia Zada ​​Cina on explaining the origin of anonymous letter that some people in Australia offered to delete for information about the place of stay of two Hong Kong dissident. With appeal to the Australian Foreign Ministry, it was written by Reuters.The Post Australia wants to explain from the Czech Republic to the letter of information about the Appeared First On the Times Cr.",2025-03-18 09:22:45
cz,Němečtí poslanci debatují o finančním balíku na obranu a investice,"Berlín - V Německu dnes začala mimořádná schůze Spolkového sněmu, na které by poslanci měli schválit obsáhlý finanční balík, a zajistit tak stovky miliard eur na obranu a investice do infrastruktury....",en,German MEPs I debate on financial Balica for defense and investment,"Berlin - In Germany today, a meeting of a federal dream, on which MEPs should approve of the financial package, provide hundreds of billions of euros to defense and investment in infrastructure ....",2025-03-18 09:22:00
cz,Němečtí poslanci schválili obsáhlý finanční balík s penězi na obranu a investice,"Berlín - Poslanci německého Spolkového sněmu dnes na mimořádné schůzi schválili obsáhlý finanční balík, který má zajistit stovky miliard eur na obranu a investice do infrastruktury. Podpořily ho strany...",en,German MEPs applied to the financial package with money for defense and investment,"Berlin - The Members of the German Federal Dream today have an extraordinary meeting applied to the financial packaging, which should provide hundreds of billions of euros to defense and investment in infrastructure. He was supported by the parties ...",2025-03-18 09:22:00
cz,"Trump zvažuje uznání ruské anexe Krymu, Kyjev kreslí nové červené linie","Americká administrativa zvažuje, že uzná ruskou anexi Krymu. S odkazem na své zdroje to uvedl zpravodajský portál Semafor. Kyjev zase před úterním telefonátem mezi Trumpem a Putinem vysílá signály, co by pro něj v rámci mírové dohody bylo už nepřijatelné.",en,"Trump consider recognition of Russian annexation of Crimea, Kyiv has drawn new red line","The US administration considers that the recognition of Russian annexation of Crimea. With reference to his resources, Portal Semafor said it. Kiev, in turn, before the tongue phone between Trump and Putin, dragged the signals of what would be uncomfortable for it in the Mirova Agreement.",2025-03-18 09:22:00
cz,"Lidé se mohou v sobotu seznámit s prací meteorologů, tématem jsou extrémy počasí",Praha - Lidé mohou v sobotu 22. března navštívit některá pracoviště Českého hydrometeorologického ústavu (ČHMÚ) během každoročního Dnu otevřených dveří. Letošním tématem jsou extrémy počasí. Pobočky...,en,"People can get acquainted on Saturday with the work of a meteorologist, the theme is the extremes of Pocasi","Prague - People can visit some of the Czech Hydrometeorological Settings on Saturday, June 22, during the every day of the open door. This year I Themes are Extremes Pocasi. Backy ...",2025-03-18 09:22:00
cz,Němečtí poslanci debatují o obsáhlém balíku s penězi na obranu a investice,"Berlín - V Německu dnes začala mimořádná schůze Spolkového sněmu, na které by poslanci měli schválit obsáhlý finanční balík, a zajistit tak stovky miliard eur na obranu a investice do infrastruktury....",en,German MEPs I debate with the service of Balica with money for defense and investment,"Berlin - In Germany today, a meeting of a federal dream, on which MEPs should approve of the financial package, provide hundreds of billions of euros to defense and investment in infrastructure ....",2025-03-18 09:22:00
cz,Poslední v Evropě. Kojenecké ústavy se po letech přešlapování zavřely,Je to však jen jeden z kroků na cestě ke zlepšení péče o ohrožené děti,en,Last in Europe. Infant constituents have closed after years,It is just one of the step on the ceste to improve the furnace of the endeavors of children,2025-03-18 12:30:00
cz,V Liberci dojde k úplné uzavírce tunelu 18. 3. 2025 v 20:00 hod z důvodu havárie inženýrských sítí,Dnes 18. 3. 2025 v 20:00 hod. dojde cca na 20 minut k úplné uzavírce silnice I/35 v Libereckém tunelu z důvodu havárie inženýrských sítí. “V průběhu bouracích prací v tunelu jsme shledali havarijní stav napájecích kabelů světelné signalizace nad,en,In Liberec there will be a completely closure of tunnel 18. 3. 2025 at 20:00 pm,"Today 18. 3. 2025 at 20:00. The road I/35 in the Liberec tunnel for about 20 minutes will be completely closed. In the tunnel, we found the emergency state of the cable of the light signaling above the tunnel",2025-03-18 12:30:00
cz,"Za úpadek českých cukrovarů nemůže jen Ukrajina, ale i země, kde se nevyrábí","Minulý týden skončil jeden z cukrovarů v Česku a stále častěji se objevují hlasy, že důvodem jsou rostoucí dovozy levného cukru z Ukrajiny. Tak jednoduché to ale není.",en,"For the fall of the Czech sugar refinery, not only Ukraine, but also the earth, where they do not get burned","Last week, one of the sugar refinery in the Czech Republic ended, and there are still voices that the reason is to grow cheap sugar from Ukraine. But it's not that simple.",2025-03-18 12:30:00
cz,"Podle úřadu můžou za loňské drahé máslo „výrobní náklady“, trh fungoval","Zdražování másla ve druhé polovině loňského roku bylo způsobené objektivními příčinami, především značným růstem nákladů na jeho výrobu. V tiskové zprávě to dnes uvedl Úřad pro ochranu hospodářské soutěže.",en,"According to the urada, they can make the Lonské expensive production, the market worked","The showcase in the other half of the Lon year was caused by the objective prague, before the branded rustle laid on its production. In the press report, this was stated today by Urad for the Protection of Economic Society.",2025-03-18 12:29:53
cz,"ANTOŠOVA BŘITVA: Motákovy emoce mě neuvěřitelně bavily, byl skvělej! Stejně jako celá série","Praha zažila hokejový svátek. Přes 34 tisíc diváků v O2 areně na dvě čtvrtfinálová utkání Sparty s Třincem, monstrózní předzápasový program a hokej jako řemen, který musel bavit úplně každého. Je to fakt neuvěřitelná série.",en,"Antos's Britva: Motak's emotions enjoyed me incredibly, he was great! Just like a whole series","Prague experienced Hockey's Hockey. Over 34 thousand views in the two -folds of the Sparta, the TRINCE, a monstrous progress program and hockey as a remedy that had to entertain everywhere. It's a really incredible series.",2025-03-18 12:29:33
cz,Jana Nagyová zřejmě přijde o imunitu v kauze Čapí hnízdo,"Členové Výboru pro právní záležitosti (JURI) doporučili europoslancům, aby zbavili imunity Janu Nagyovou (ANO) z frakce Patrioti pro Evropu. Je jednou z obžalovaných v kauze Čapí hnízdo.",en,Jana Nagyova apparently about the immunity in the Capi Hnízdo case,The Clenic Center for the Polnice (Yuri) recommended MEPs to relieve Jan Nagy's immunity (YES) from the patriots for Europe. He is one of the habituals in the CAPI Hnízdo case.,2025-03-18 12:27:48
cz,Řidič nabral na přechodu v Bruntále dvě děti. Od nehody s nadávkami ujel,"Po neznámém řidiči, který se v Dukelské ulici v centru Bruntálu střetl se dvěma dětmi, pátrá policie. Nehoda se stala v pondělí před budovou Wellness centra. Školáci sice neutrpěli žádná viditelná zranění, řidič však v rozporu se zákonem i slušnými mravy z místa nehody ujel, aniž by se zajímal o jejich další osud.",en,Ridic gained two children on the prechod in Bruntale. Since the accident with the caddles has been offending,"After a non -driver, which in Dukelske Street in the center of Bruntal stretched with two children, the floors of the police. The accident happened on Monday in front of the Wellness Center building. Although the scrolling does not spend any visible injured, the driver, contrary to the end and the decent morals of the accident, missed the accident, without interest in their other fate.",2025-03-18 12:26:54
cz,Nagyová může přijít o imunitu. Klíčový výbor europarlamentu podpořil její další stíhání,"Europoslanci z výboru pro právní záležitosti (JURI) doporučili zbavit imunity Janu Nagyovou (ANO) z frakce Patrioti pro Evropu, která je v Česku stále obžalovaná v kauze Čapí hnízdo. Informoval o tom na sociální síti X europoslanec Tomáš Zdechovský.",en,Nagy's can receive immunity. Klicovy Vanger of the European Parliament supported her other manner,"The MEPs from the Choir for the Foreign Association (Juri) recommended to rid the immunity of Jan Nagyová (YES) from the faction of the patriots for Europe, which is still horrified in the CAPI Hnízdo case. MEP Tomas Zdechovsky informed about it on the social siti x.",2025-03-18 12:26:00
cz,"Roky trýznila partnerova syna, dostala podmínku: Zvrat v případu! Soud jej musí projednat znovu","Případem ženy z Plzeňska, která tři roky trýznila partnerova syna, se musí znovu zabývat Vrchní soud v Praze. Původně jí uložil jen podmínku. Nejvyšší soud (NS) ale vyhověl dovolání nejvyššího státního zástupce Igora Stříže, který s tím nesouhlasil. ČTK to bez dalších podrobností řekla mluvčí Nejvyššího soudu Gabriela Tomíčková. Plné odůvodnění zatím není dostupné.",en,"For years she trained her partner's son, got the condition: reversal in case! The court must discuss it again","The female of Pilsen, who has trapped his partner's son for three years, must be re -established by the High Court in Prague. It was only suppressed by the condition. But the highest judgment (NS) complied with the appeal of the highest statutory representative Igor Strize, who disagreed with this. CTK it without other details of the complaint of the testimony of Gabriel Tomickova's highest court. Fully rejection is not available.",2025-03-18 12:26:00
cz,Sedlák se ve čtvrtfinále těší na Zohornu: S takovými hráči je vždycky velká zábava,"Kapitán hokejového Dynama Lukáš Sedlák patří k nejkomplexnějším hráčům pardubické sestavy. Střílí góly, vytváří pozice pro spoluhráče, ale zároveň se nebojí chodit do prostorů, kde to bolí. A nemá problém vyvolávat konflikty se soupeři. Těch pravděpodobně přibude během čtvrtfinálové série s Českými Budějovicemi, která začíná už v úterý v 17 hodin v enteria areně — a to zejména v brankovištích.",en,The saddle is in the thicarfinale tesi on the zohorn: with such playing is always a big entertainment,"Captain of the hockey dynamo Lukas Sedlak belongs to the most comprehensive game Pardubice set. They stared goals, create positions for co -horses, but also I don't be afraid to go to the space where they were. And there is no problem to induce conflicts with a folder. These are likely to prib you during the quarterfinal series with the Czechs Budejovice, which starts at 5 pm in the Enteria Arena, especially in the goalies.",2025-03-18 12:26:00
cz,Radioporadna: Odvahu do života doporučuje finanční poradce Radim Frolík: Peníze je dobré investovat a dál (audio),"Finanční radioporadna. Peníze vládnou světu, jak je namnožit, jak si je uchovat na horší časy, jak mít z čeho žít v důchodu? Pro koho má smysl spoření a pro koho ne? A proč po mnoha letech stále není v širším povědomí znám rozdíl mezi různými druhy a",en,Radioporadna: The courage in life is recommended by the financial advisor Radim Frolik: The money is good to invest and gave (audio),"Financial radioporadna. Make -up the rulers of the world, how to make it, how to keep them on worse time, how to live in spirit in spirit? For whom does it make sense of deposit and for whom not? And why after many years is still not in the sires of the difference between different types and",2025-03-18 13:03:00
cz,Fiala s Babišem přešli na nový způsob vzájemné komunikace,"Lžete a manipulujete. Zhruba v tomto duchu by se dal shrnout další ze série epistolární komunikace mezi předsedou hnutí ANO Andrejem Babišem a premiérem Petrem Fialou (ODS). Tentokrát odpověděl Babiš na pondělní premiérův dopis a zjevně očekává, že korespondence plná vzájemného obviňování z neschopnosti bude pokračovat.",en,Fiala with Babis Presli on a new way,"Lzete and manipulate. Roughly in this spirit, one could summarize another of the series Epistolar Communication between the forecast of YES movements Andrej Babis and Premier Petr Fiala (ODS). This time, Babis answered a letter to Monday premieruv and obviously comply with the correspondence of the full accusation of inability to continue.",2025-03-18 13:02:41
cz,Kvitovou čeká třetí zápas po mateřské pauze,Petru Kvitovou po téměř dvoutýdenní pauze čeká další duel. V Miami nastoupí česká tenistka proti Sofii Keninové z USA. Zápas začíná v 19:00 a Sport.cz nabídne podrobnou online reportáž.,en,Kvita Ceka Treti Zapas after Matuske pause,"Petra Kvitova after almost a two -day break waiting for another duel. In Miami, a Czech tennis player against Sofia Keninove from the USA. Zacina starts at 19:00 and Sport.cz will offer a detailed online report.",2025-03-18 13:02:31
cz,Kolovratník (ANO): Za čtyři roky zadlužili Česko o více než bilion korun,Komentář na svém veřejném facebookovém profilu k předsedům koalice Spolu.,en,"Kolovratnik (YES): For four years, Czechs have debated Czech more than a trillion crowns",Commentary on his public Facebook profile for the part of the coalition together.,2025-03-18 13:02:00
cz,"Požár domu pohltil celé patro i se střechou, zaměstnal deset jednotek hasičů","K požáru rodinného domu v obci Malá Hraštice vyjížděli v úterý krátce před desátou hodinou dopoledne středočeští hasiči. Oheň dostali pod kontrolu chvíli před polednem. Příčiny a rozsah škody události, při které se nikdo nezranil, hasiči ještě zjišťují.",en,"The house was absorbed by the floor with a steering, employed ten fire brigade units","In addition to the family house in the village of Mala Hrastice, the firefighters took a short time before ten o'clock in the morning. The man was controlled just before noon. Pricina and the range of fodder of the event, which no one has been injured, I still find out firefighters.",2025-03-18 13:01:00
cz,Útok na Babiše kvůli „zrušení StarDance“: Vše je jinak,"Andrej Babiš (ANO) vyvrací spekulace o zrušení zábavních pořadů v České televizi a útočí na provládní média. Odmítá, že by hnutí ANO chtělo eliminovat populární show StarDance a obviňuje média jako Novinky, Právo a SeznamZprávy z šíření lží. Důrazně apeluje na veřejnost, aby médiím, která podporují současnou vládu, nevěřila a varuje před manipulací veřejného mínění v období blížících se voleb. Poslanec Patrik Nacher (ANO) se pro ParlamentníListy.cz vyjádřil, že novináři slova politiků ANO překrucují a že jde zejména o definici veřejnoprávnosti.",en,UTOK on Babis because of the abolition of StarDance: everything is different,"Andrej Babis (YES) a break of speculation on the renunciation of confiscation on Czech television and a media. It reflects that the movement YES would like to eliminate the popular show StarDance and accuses media as news, right and sedors from the lios siren. Durazne appeals to the public so that the mediim, which supports the current community, does not return and warns against the handling of public missing in the period of the elections. MEP Patrik Nacher (ANO) said for Parlamentnilisty.cz that the newspapers of the words YES policy and that it is mainly the definition of public rights.",2025-03-18 13:01:00
cz,RECENZE: Sci-fi Xenoblade Chronicles X se zaslouženě dostane k víc lidem,"Jedna z nejlepších her na komerčně neúspěšnou konzoli Wii U, sci-fi Xenoblade Chronicles X, konečně vychází také na Switch, a to rovnou ve vylepšené a rozšířené verzi. Pokud rádi prozkoumáváte neznámé světy a bojujete, přijdete si na své. Osud zbytků lidstva je ve vašich rukou.",en,Review: Sci-Fi xenoblade chronicles x deserved to get to more people,"One of the best games on a commercially unspecified Wii U, sci-fi xenoblade chronicles x, finally raises on the switch, straight in the elaborate and scanned version. If you do not examine the world and fight, you will come to your own. The fate of the rest of humanity is in your hands.",2025-03-18 13:00:00
cz,"O křesťanské lásce Hnutí pro život. A o nebi pro ženy, které nepůjdou na potrat","Lidovecká poslankyně Romana Bělohlávková původně ještě s dvěma spolustraníky připravila pozměňovací návrh k novele o veřejném zdravotním pojištění. V něm stojí, že by v budoucnu měli mít výrobci těhotenských testů povinnost uvést na krabičku upozornění, které by mělo odkazovat na weby vybraných pro-life organizací a za nedodržení povinnosti by hrozila pokuta až dva miliony korun. Tak zní suchá zpráva o záměrech paní poslankyně.",en,About Krestanske Lasce move for life. And about the sky for women who do not go to abortion,"The KDU -CSL MEP Roman Belohlavek's originally with two fellow partying prepared the amendment to the amendment on public health insurance. It is worthwhile that in the future, the manufacturers of pregnancy test should be obliged to include alert to the box, which should refer to the websites of selected pro-life organization and in the non-understanding of obligations would threaten a fine of up to two million crowns. So the drought from the right about the Mrs. Member.",2025-03-18 13:00:00
cz,"Vesnici sužuje dědictví toxické skládky, lidé mají ve studnách jedovatou vodu","Je to už devět let, co z Nasobůrek na Olomoucku zmizela skládka a s ní i sto tisíc tun jedovatých odpadů. Karcinogeny v podzemí však zůstávají a kontaminovaly studny. Místní lidé z nich nebudou moci pít možná ještě desítky let. Toxická voda se dokonce nehodí ani na zalévání, raději proto používají dešťovku. Než se přitom na kontaminaci přišlo, běžně vodu ze svých studní i pili.",en,"The village is portraying the dedictvi toxic wagons, people have poisonous water in wells","It has been nine years since the wagon disappeared from Nasoburk in the Olomouc region and with it a hundred thousand tons of poisonous waste. However, the carcinogens in the underground remain and contaminated wells. The local people will not be able to drink for decades. Toxic water even does not fit even to zavel, so they prefer to use a destiny. Before the contamination came to the contamination, the water from their wells and drank.",2025-03-18 13:00:00
cz,Moravian Championships 2025 - pozvánka,Kvalifikace na olomoucký závod ve funkčním fitness Moravian Championships 2025 se blíží! Účastníci se mohou těšit na štědré prize money!,en,Moravian Championships 2025 - Invitation,Qualifications for Olomoucky Zavod in Function Fitness Moravian Championships 2025 SE Blizi! UCastrics can be tested at Steed Prize Money!,2025-03-18 13:00:00
cz,Dvojnásobná nominace pro Letnice. Ceny Magnesia Litera má šanci získat Hlaučo nebo Pitínský,"Krátce po udílení Ceny literární kritiky přišla s nominacemi Magnesia Litera. V některých nominacích na prózu se shodují, nicméně se míjí s oběma vítězkami od kritiků. Zařazení nových žánrových kategorií do ceny Magnesia Litery může být problematické",en,Two -second nomination for Pentecost. Magnesia Litera prices have a chance to get Hlauco or Pitinsky,"After awarding the Literary Criticism award, Magnesia Litera's nominations came to the award. In some nominations at the future I agree, but with me with both the criticism. Standing new categories into the Magnesia Litera price can be issues",2025-03-18 13:36:00
cz,"Z písku do haly a zase zpět. Chtěla jsem ulevit hlavě, líčí volejbalistka Pospíšilová","Už v úterý vpodvečer zazní úvodní hvizdy prvních zápasů play off ve volejbalové extralize. Hráčky Přerova půjdou do vyřazovací části se zajímavou posilou – Annou Pospíšilovou, která se v aktuálním ročníku po téměř třech letech vrátila k šestkovému volejbalu. Poslední roky se totiž živila jako beachvolejbalistka, což jí šlo mimochodem náramně.",en,"From the sand to the hall and back. I wanted to relieve my head, the lice of volleyball player Pospisilova","Already on the uterers of the relevant stins of the first play off in the volleyball extraleague. The toys will go to the expression of the part with an interesting reinforcement Anna Pospisilova, who in the current Rocnik after almost three years returned to the set of volleyball. For the past few years, it has lived like a beach volleyball player, which she did, by the way.",2025-03-18 13:35:00
cz,"Čtyři až šest let, Rusko se nezastaví. Fiala na konferenci strašil","Podle premiéra Petra Fialy máme čtyři až šest let na přípravu války s Ruskem, protože v této časové ose Rusko vyvolává války. „A až sem to Rusko přijde, tak co mi kromě těch zbraní na dluh vezme? Fialu, Otázky Václava Moravce, Forum24, Rakušana, daně nebo politické neziskovky, migrační pakt, povolenky na kamna, věčně nedokončené stavební řízení, karcinogenní papírová brčka, 72 pohlaví...?“ zazněla otázka.",en,"Cyri AZ set years, Russia will not stop. Fiala at the conference Strasil","According to Premier Petr Fiala, we have four and the six years to prepare the war with Russia, because in this time axis Russia calls the war. And when Russia comes here, so what about my weapons on debt? Fial, Vaclav Moravec, Forum24, Austria, Dane or Political NGOs, Migration Pact, Stoves, Stoves, Incomplete Building Deleen, Carcinogenic Papir's Brck, 72 sex ...? The question was shown.",2025-03-18 13:35:00
cz,Nechal se nalákat na „výhodnou investici“: Senior (70) přišel o sedm milionů!,"Sedmdesátiletý muž z okresu Praha-východ přišel podvodnou investicí postupně téměř o sedm milionů korun. Peníze odeslal i přes varování banky, že jde o podezřelé transakce. Policie zahájila úkony trestního řízení pro podezření z podvodu, kvůli výši škody hrozí pachateli až osm let vězení, řekl v úterý krajský policejní mluvčí Pavel Truxa.",en,He was poured on an evaluation investment: Senior (70) came by seven million!,"The seventy-year-olds from the Prague-State district came to a fraudulent investment by a turn of seven million crowns. Money also sent a bank to warn that this is a suspicious transaction. Police launched the prisoners of prison for suspicion of fraud, because of the plants of the perpetrator for eight years, he said on the UTERY regional police spokes Pavel Trux.",2025-03-18 13:31:00
