iso_code,title,description,lang_tranlation,title_translated,description_translated,pubDate
hr,Prekinuto primirje! Izrael napao Gazu,"Izraelska vojska izvijestila je da je rano u utorak pogodila ciljeve diljem Gaze, čime je okončan višetjedni zastoj oko produljenja primirja koje je zaustavilo borbe u siječnju, a palestinsko ministarstva zdravstva izvijestilo je o najmanje 100 mrtvih.",en,Disrupted truce! Israel attacked Gaza,"The Israeli army reported that it hit goals across Gaza early on Tuesday, which ended the haze in the extension of the trial that stopped the fighting in January, and the Palestinian Ministry of Health reported at least 100 dead.",2025-03-18 05:19:13
hr,"Gotovo primirje na Bliskom istoku: Izrael izveo žestoki napad u Gazi, ima puno mrtvih","Izraelska vojska, koja je izjavila da je pogodila desetke ciljeva, navela je kako će napadi trajati koliko god bude potrebno i da će se proširiti i izvan zračnih napada",en,"Almost a truce in the Middle East: Israel performed a dusty attack in Gaza, there are a lot of dead","The Israeli army, which stated that it hit dozens of goals, stated that the attacks would last as much as needed and to expand beyond air attacks",2025-03-18 05:51:00
hr,Ekskluzivni stanovi na Duilovu: Budućnost modernog življenja,U ponudi su nekretnine različitih kvadratura i orijentacija,en,Exclusive apartments on Duilovo: The future of modern life,The real estate of different square footage and orientation are offered,2025-03-18 05:50:00
hr,Vreme: Srbija ima zvučni top. Jednom je testiran na policajcima - i onesposobio ih za rad,"Pouzdan izvor iz MUP-a rekao je za ""Vreme"" da je jedan od zvučnih ""topova"" dobila Policijska brigada na Banovom brdu, zadužena za suzbijanje nereda, i da je, kada je stigao, jednom testiran na ljudima. Naveo je da je to bilo jednom i nikada više - jer su policajci poslije toga bili nesposobni za taj posao.",en,Time: Serbia has a sound cannon. Once tested on police officers - and disabled them to work,"A reliable source from the MUP told ""Time"" that one of the sound ""cannons"" was received by a police brigade on Ban's hill, in charge of the riot suppression of clutter, and that when he arrived, he was once tested on humans. He stated that it was once and never more - because the police were unable to do the job afterwards.",2025-03-18 05:49:00
hr,Sjeverna Koreja osudila američke napade na Jemen,"Sjeverna Koreja osudila je nedavne američke napade na Jemen kao čin koji krši međunarodno pravo i suverenitet države te izjavila kako se takvi potezi ni na koji način ne mogu opravdati, objavili su sjevernokorejski državni mediji u utorak, citirajući svog ambasadora u Jemenu.",en,North Korea condemned American attacks on Yemen,"North Korea has condemned recent American attacks on Yemen as a CIN that is breaking the international right and the sovereignty of the state and stated that such moves cannot be justified in any way, the North Korean state media reported on Tuesday, quoting their ambassador in Yemen.",2025-03-18 05:48:05
hr,"Prekinuto primirje, izraelska vojska žestoko napala: 'Napadi će trajati koliko bude potrebno'",Ured izraelskog premijera Benjamina Netanyahua optužio je Hamas za uporno odbijanje oslobađanja talaca i odbacivanje prijedloga izaslanika američkog predsjednika Donalda Trumpa za Bliski istok Stevea Witkoffa,en,"Disrupted truce, the Israeli army of Zestoko attacked: 'The attacks will last as needed'",Israeli Prime Minister Benjamin Netanyahua's Office has accused Hamas of persistent rejection of hostages and rejecting the proposal of American President Donald Trump for Middle East Steve Witkoff,2025-03-18 05:47:29
hr,Sjeverna Koreja: Osuđujem američke vojne akcije u Jemenu,"SJEVERNA Koreja osudila je nedavne američke napade na Jemen kao čin koji krši međunarodno pravo i suverenitet države te izjavila kako se takvi potezi ni na koji način ne mogu opravdati, objavili su danas sjevernokorejski državni mediji, citirajući svog ambasadora u Jemenu.",en,North Korea: I condemn US military actions in Yemen,"North Korea condemned recent American attacks on Yemen as a CIN who is breaking the international right and the sovereignty of the state, and stated that such moves cannot be justified in any way, the North Korean state media reported today, quoting their ambassador to Yemen.",2025-03-18 05:47:00
hr,"EU i partneri obećali 5,8 milijardi eura za oporavak Sirije","Donatori na konferenciji pod vodstvom Europske unije u ponedjeljak su obećali 5,8 milijardi eura za pomoć novim sirijskim vlastima koje se suočavaju s humanitarnim i sigurnosnim izazovima nakon pada Bashara al-Asada.",en,EU and partners promised 5.8 billion euros to recovery Syria,Donors at a conference led by the European Union on Monday promised EUR 5.8 billion to help the new Syrian authorities facing humanitarian and security challenges after the fall of Bashar Al-Assad.,2025-03-18 05:46:31
hr,Kaos u Novom Sadu: policija pendrecima udarala studente koji su blokirali zgradu Skupštine,"Policija u opremi za razbijanje demonstracija napala je studente i okupljene građane, koji su oko ponoći blokirali sve ulaze u Skupštinu grada Novog Sada, javlja Nova.rs. Nakon sat vremena blokade novosadske Skupštine pojavila se policija u opremi za razbijanje demonstracija, koja je napala studente...",en,Chaos in Novi Sad: Police to Penreci hit students who blocked the assembly building,"Police have attacked students and the gathered Grada in the breakup equipment, who blocked all the entrances to the Assembly of the City of Novi Sad around midnight, Nova.rs reports. After an hour of blockade of the Novi Sad Assembly, police appeared in the equipment to break the demonstration, which attacked students ...",2025-03-18 05:46:13
hr,"Klub hrvatskog košarkaša izjednačio najteži poraz. Dončić promašivao, ali je dirigirao...","Lakersi su lakoćom, bez LeBrona Jamesa, svladali San Antonio (125-109). Reaves je zabio najviše, 30, ali štapićem je dirigirao parketom slovenski čarobnjak koji je podijelio 14 asistencija",en,"The Croatian Kosarkas Club equalized the hardest defeat. Doncic missed, but he conducted ...","The Lakers were easily defeated by San Antonio (125-109) without LeBron James. Reaves scored the highest, 30, but he conducted Stapic to the parquet parquet Slovenian Carobnjak who shared 14 assists",2025-03-18 05:43:00
hr,EU obećala milijarde eura za Siriju,DONATORI na konferenciji pod vodstvom Europske unije sinoć su obećali 5.8 milijardi eura za pomoć novim sirijskim vlastima koje se suočavaju s humanitarnim i sigurnosnim izazovima nakon pada Bašara al-Asada.,en,EU promised billions of euros for Syria,Donors at a conference under the leadership of the European Union have promised 5.8 billion euros last night to help the new Syrian authorities facing humanitarian and security challenges after the fall of Al-Assad Basar.,2025-03-18 05:42:00
hr,"Bolan poraz Matkovića i društva, Dončić i Reaves srušili Spurse, Denver bez najvećih zvijezda slavio kod Warriorsa","Uz 30 poena Austina Reavesa te 21 poen Luke Dončića koji je uz to upisao 14 asistencija i devet skokova, Los Angeles Lakersi su kao domaćini sa 125:109 porazili San Antonio Spurse. LeBron James propustio je zbog ozljede već petu utakmicu zaredom, ali zato smo na parketu vidjeli njegovog sina Bronnyj...",en,"Pain defeat Matkovic and society, Doncic and Reaves knocked down Spurs, Denver without the biggest stars celebrated at Warriors","With 30 points of Austin Reaves and 21 points of Luke Doncica, who also enrolled 14 assists and nine rebounds, the Los Angeles Lakers defeated San Antonio Spurs as the hosts with 125: 109. LeBron James missed due to injury already on the fifth game in a row, but that's why we saw his son Bronnyj on the floor ...",2025-03-18 05:58:00
hr,"Horoskop za utorak: Djevice će riješiti problem koji ih dugo muči, Bikove čeka sukob","EVO ŠTO zvijezde predviđaju za utorak, 18. ožujka 2025. godine.",en,"Horoscope for Tuesday: Virgins will solve a problem that has long tormented them, the bulls are a conflict","Here are the stars foreseen for Tuesday, Ozujka 2025.",2025-03-18 05:57:00
hr,"Hrvatska, Albanija i Kosovo jačaju vojnu suradnju: Anušić potpisuje ključnu deklaraciju u Tirani","Tri države bit će spremnije za suočavanje s budućim izazovima na jugoistoku Europe, a otvorena je mogućnost da se ovoj vojnoj trilaterali kao četvrti član pridruži i Bugarska.",en,"Croatia, Albania and Kosovo strengthen military cooperation: Anusic signs a key declaration in Tirana","Three countries will be more prepared to deal with future challenges in southeast Europe, and it is open to this fourth member of Bulgaria.",2025-03-18 05:56:00
hr,"City dao ‘zeleno svjetlo‘ za odlazak hrvatskog reprezentativca, zna se i cijena, Madrid nije dugo čekao","Tmurna je situacija u Manchester Cityju. Nakon osam godina dominacije pod kormilom Pepa Guardiole, nikad ranije su se oprostili od Lige prvaka, dok je premierligaška titula odavno postala nedostižan san. Građanima ostaje, uz koliku-toliku radost FA kupa, samo borba u prvenstvu kako bi dohvatili mjes...",en,"City gave the green light to leave the Croatian national team, and the price is known, Madrid did not wait long","It's a gloomy situation in Manchester City. After eight years of dominance under the helm of Pep Guardiola, they have never said goodbye to the Champions League before, while the Premier League title has long become an unattainable dream. Gradani remains, with how much joy of the FA Cup, just fighting in the championship to reach the mix ...",2025-03-18 05:55:00
hr,Dan kad su Britanci Ghandija osudili na šest godina zatvora,"10. OŽUJKA 1922. britanske kolonijalne vlasti u Indiji uhitile su Mohandasa Karamchanda Gandhija, poznatog kao Mahatma Gandhi, vođu indijskog pokreta za nezavisnost, pod optužbom za pobunu (sedition). Ovaj događaj označio je značajan trenutak u borbi protiv britanske kolonijalne vlasti, poznate kao Britanski Raj.",en,The day when the British Ghandi sentenced to six years in prison,"Ozujka 1922, British colonial authorities in India were arrested by Mohandas Karamchand Gandhi, known as Mahatma Gandhi, Vou of Indian Independence Movement, on the trial of rebellion. This event marked a significant moment in the fight against the British colonial government, known as the British paradise.",2025-03-18 05:55:00
hr,"Pripremaju kolektivnu sahranu, građani htjeli kamenovati kuću gradonačelnika u Kočanima","Najmanje 59 ljudi je poginulo u požaru kluba u Kočanima u Sjevernoj Makedoniji. Žrtve su većinom mladi ljudi, a klub nije imao dozvole za rad. Ozlijeđeno je 150 ljudi, njih 45 je u kritičnom stanju",en,"They are preparing a collective funeral, the citizens wanted to stonage the house of the mayor in Kocani","At least 59 people were killed at the Kocani Club's kick in northern Macedonia. The victims are mostly young people, and the club had no licenses to work. 150 people were injured, 45 of them were in a critical state",2025-03-18 05:54:00
hr,Sedam mrtvih nakon što se honduraški avion srušio u vodu nakon polijetanja,"Srušio se zrakoplov u blizini karipske obale Hondurasa u ponedjeljak navečer, nekoliko minuta nakon polijetanja s otoka Roatan, pri čemu je poginulo sedam osoba, dok je njih 10 izvučeno iz olupine živo, priopćile su vlasti.",en,Seven dead after a Hondurate plane crashed into the water after taking off,"A plane crashed near the Caribbean coast of Honduras on Monday, a few minutes after taking off from the island of Roat, seven people were killed, while 10 were pulled out of the wreck, the authorities said.",2025-03-18 05:52:57
hr,Aurora Nails na novoj lokaciji: Savršena njega noktiju na Brdima!,"Spoj luksuza, njege i opuštajuće atmosfere",en,Aurora Nails in a new location: Perfect nail care on the hills!,"A blend of luxury, care and relaxing atmosphere",2025-03-18 05:52:00
hr,"Gotovo primirje na Bliskom istoku: Izrael izveo žestoki napad u Gazi, ima puno mrtvih","Izraelska vojska, koja je izjavila da je pogodila desetke ciljeva, navela je kako će napadi trajati koliko god bude potrebno i da će se proširiti i izvan zračnih napada",en,"Almost a truce in the Middle East: Israel performed a dusty attack in Gaza, there are a lot of dead","The Israeli army, which stated that it hit dozens of goals, stated that the attacks would last as much as needed and to expand beyond air attacks",2025-03-18 05:51:00
hr,Ekskluzivni stanovi na Duilovu: Budućnost modernog življenja,U ponudi su nekretnine različitih kvadratura i orijentacija,en,Exclusive apartments on Duilovo: The future of modern life,The real estate of different square footage and orientation are offered,2025-03-18 05:50:00
hr,Što će se dogoditi ruskom gospodarstvu ako Putin i Trump dogovore primirje?,Rizik vala neplaćanja kredita i nedostatak radnika dvije su glavne prijetnje.,en,What will happen to the Russian economy if Putin and Trump arrange a truce?,The risk of non -payment wave and the lack of workers are two major threats.,2025-03-18 06:18:10
hr,'Rusija značajno zaostaje u vojnom razmišljanju. Uspjesi im se temelje na topovskom mesu',Podoljak ne sumnja da bi Rusija vodila daljnje ratove ako bi za napade bila “nagrađena” teritorijem u Ukrajini,en,'Russia is significantly lagging behind in military thinking. Their successes are based on cannon meat ',Podoljak does not doubt that Russia would have been waging further wars if the attacks were rewarded with territory in Ukraine,2025-03-18 06:45:00
hr,"VIDEO Užas na NBA-u: Slavni komičar povraćao kraj parketa, krvario i iznijeli ga u kolicima","Tracyju Morganu iznenada je pozlilo tijekom utakmice Knicksa i Miamija u Madison Square Gardenu. Prije 11 godina preživio je tešku prometnu u kojoj mu je poginuo prijatelj, učio je ponovno govoriti i hodati",en,"Video Character on the NBA: A famous chamber vomited by the parquet floor, bleed and stated it in a wheelchair","Tracy Morgan suddenly got sick during a match between Knicks and Miami at Madison Square Garden. 11 years ago he overwhelmed the heavy traffic in which his friend was killed, he taught to speak and walk again",2025-03-18 06:44:00
hr,Njemački ekonomist: Start-upovi nam ne idu po planu još od 2018. godine,"SVE VIŠE ljudi u Njemačkoj odlučuje pokrenuti vlastiti posao, no poduzetnička aktivnost je daleko ispod razine zabilježene prije 10 godina, pokazuje istraživanje njemačke državne banke KfW.",en,German economist: Start-ups haven't been going according to plan since 2018,"All more people in Germany decide to start their own business, but the entrepreneurial activity is far below the level recorded 10 years ago, according to a research by the German state banka Kfw.",2025-03-18 06:43:00
hr,"VIDEO: Drama u Madison Square Gardenu! Na utakmici iznenada pozlilo slavnom komičaru, povraćao je i krvario","Sinoć su u Madison Square Gardenu New York Knicksi stigli do pobjede protiv Miami Heata 116:95, ali nakon utakmice glavna tema bila je zdravstveno stanje slavnog američkog komičara Tracyja Morgana. Naime, spomenuti je susret pratio iz prvog reda, a u jednom mu je trenutku iznenada pozlilo. Nakon što...",en,"Video: Drama in Madison Square Garden! At the match suddenly sick of the famous Komicara, he vomited and bleed","Last night, in Madison Square Garden, New York Knicki reached the victory against Miami Heat 116: 95, but after the match, the main topic was the health of the famous American commissioner Tracy Morgan. Specifically, he followed the aforementioned meeting from the first order, and at one point he suddenly got sick. After a hundred ...",2025-03-18 06:43:00
hr,"VIDEO: Drama u Madison Square Gardenu! Iznenada pozlilo slavnom komičaru, povraćao je i krvario","Sinoć su u Madison Square Gardenu New York Knicksi stigli do pobjede protiv Miami Heata 116:95, ali nakon utakmice glavna tema bila je zdravstveno stanje slavnog američkog komičara Tracyja Morgana. Naime, spomenuti je susret pratio iz prvog reda, a u jednom mu je trenutku iznenada pozlilo. Nakon što...",en,"Video: Drama in Madison Square Garden! Suddenly gilded to the famous chamber, he vomited and bleed","Last night, in Madison Square Garden, New York Knicki reached the victory against Miami Heat 116: 95, but after the match, the main topic was the health of the famous American commissioner Tracy Morgan. Specifically, he followed the aforementioned meeting from the first order, and at one point he suddenly got sick. After a hundred ...",2025-03-18 06:43:00
hr,"Reporterka Dnevnika Nove TV iz Makedonije: ""Tražit će puštanje jednog od pritvorenih""",Građani Skoplja odali su počast žrtvama strašnog požara u Kočanima. U Skoplju je reporterka Dnevnika Nove TV Barbara Štrbac.,en,"Nova TV Diary reporter from Macedonia: ""She will ask for the release of one of the detained""",Gradani Skopje gave the honor of the victims of the passionate poorer in Kocani. In Skopje is the reporter of the Nova TV Diary Barbara Strbac.,2025-03-18 18:11:00
hr,FOTO Nećete ga prepoznati: Rene Bitorajac objavio fotku iz 1989. kada je još imao kosu,"Fanovi su odmah reagirali, a komentari su se samo nizali. Neki su ga uspoređivali s likom Zeda iz ""Policijske akademije"", dok su drugi duhovito primijetili: ""We got Rene Bitorajac s kosom prije GTA 6""",en,Photo you will not recognize it: Rene Bitorajac posted a photo from 1989. When he still had hair,"The fans immediately responded, and the comments were just getting down. Some compared him with the character of Zeda from the ""Police Academy"", while others have humorously noticed: ""We have a Got Rene Bitorajac with his hair before GTA 6""",2025-03-18 18:10:00
hr,Nakon razgovora Putina i Trumpa oglasio se Zelenski,"Dok lideri Rusije i SAD-a raspravljali o budućnosti njegove zemlje bez njega, Volodimir Zelenski boravio je u Finskoj, nastavljajući posjete saveznicima koje je započeo u prvim danima rata.",en,"After talking to Putin and Trump, Green appeared","While the leaders of Russia and the United States discussed the future of his country without him, Volodimir Zeleni stayed in Finland, continuing his visits to the Allies he began in the first days of the war.",2025-03-18 18:08:20
hr,Hrvatska U21 reprezentacija odradila prvi trening u Dohi,"Prvi ispit hrvatska reprezentacija će imati u srijedu protiv Australije u 20:30 po lokalnom vremenu. Tri dana kasnije je dvoboj protiv Egipta, a 25. ožujka je utakmica protiv Tajlanda.",en,Croatian U21 team did the first training in Doha,"The first exam of the Croatian national team will have on Wednesday against Australia at 8:30 pm local time. Three days later, the duel against Egypt, and Ozujka is a match against Thailand.",2025-03-18 18:08:00
hr,Bivši NASA-in inženjer testirao hoće li se Tesla Autopilot zabiti u zid obojen kao cesta,"U novom, vrlo neugodnom videu, YouTuber i bivši NASA-in inženjer Mark Rober savršeno je demonstrirao zašto se Teslino oslanjanje isključivo na vizualne podatke s kamera pokazalo kao loša ideja za tehnologiju asistirane vožnje. Proizvođač električnih vozila pod vodstvom Elona Muska potpuno je odbacio LIDAR i radarske senzore, koje mnogi konkurenti već godinama koriste za detekciju [...]",en,Former Nasa-in Insunjer tested whether a tesla autopilot stamped into a wall colored like a road,"In a new, very unpleasant video, YouTuber and former Nasa-in Inzenjer Mark Rober has perfectly demonstrated why Tesla's reliance exclusively on visual data from the camera has proven to be a bad idea for the technology of assisted driving. The manufacturer of electric vehicles under the leadership of Elon Musk has completely rejected Lidar and radar sensors, which many competitors have been using for years for detection [...]",2025-03-18 18:06:11
hr,Budimir: 'Svi bi htjeli biti Kovačić i Gvardiol...',Ante Budimir predvodit će hrvatsku reprezentaciju u susretima četvrtfinala Lige nacija protiv Francuske.,en,Budimir: 'Everyone would like to be Kovacic and Guardiol ...',Ante Budimir will lead the Croatian national team in the meetings of the quarterfinals of the League of Nations against France.,2025-03-18 18:06:00
hr,Split Fiction - First Screenshots,,en,Split Fiction - First Screenshots,,2025-03-18 18:05:37
hr,Split Fiction recenzija,"U tebi se bore dva pisca!Za sve ljubitelje avanture, Hazelight Studios nas ponovo pozdravlja sa pravim duhovnim naslednikom igre It Takes Two.",en,Split Fiction review,"Two writers are fighting in you! For all adventure lovers, Hazelight Studios again welcomes us with a true spiritual pension of the game It Takes Two.",2025-03-18 18:05:37
hr,"Šimun Hrgović: Nova je ekipa, lijep je bio put za Dohu, stvaramo i nova prijateljstva","Hrvatska nogometna U21 reprezentacija odradila je prvi trening u Dohi gdje će u idućih deset dana odigrati tri prijateljske utakmice protiv Australije, Egipta i Tajlanda. ""Prvi je trening danas, tek smo se okupili. Nova je ekipa, lijep je bio put za Dohu, stvaramo i nova prijateljstva te smo uzbuđen...",en,"Simun Hrgovic: The new team is beautiful was the way to doha, we also create new friendships","The Croatian U21 football team has done the first training in Doha, where in the next ten days it will play three friendly games against Australia, Egypt and Thailand. ""The first training is today, we have just gathered. The new team is, it was a nice way to doch, we create new friendships and we are excited ...",2025-03-18 18:05:00
hr,"Ispravljena nepravda prema posvojiteljima, no postoji kvaka: ""Moje dijete nije nikakav oblik pomoći za ogrjev""","Uskoro će i posvojitelji imati pravo na naknadu od 1300 eura, kao i biološki roditelji. Novost je to koju Vlada hitno uvodi. I to nakon što se MOST-ov zastupnik, tražeći jednakost, u saboru rasplakao.",en,"Corrected injustice to adoptive parents, but there is a handle: ""My child is no form of help for firewood""","The adoptive parents will soon be entitled to a fee of 1300 euros, as well as biological parents. The novelty is the one that the Government introduces urgently. And after MOST's MP, he sought equality, wept in Parliament.",2025-03-18 18:05:00
hr,Fuch otkrio kako će sutra izgledati dan u školama i hoće li biti nadoknade,"Od srijede ujutro počinje štrajk u osnovnim i srednjim školama te na fakultetima diljem Hrvatske. Više od tisuću obrazovnih ustanova sudjelovat će u ovom prosvjedu, a dio osnovnih škola neće provoditi ni Nacionalne ispite. Vlada je jasna – sudionicima štrajka dan neće biti plaćen",en,Fuch revealed what tomorrow will look in schools and will there be compensation,"From Wednesday morning, Strajk starts in primary and secondary schools and at colleges across Croatia. More than a thousand educational institutions will participate in this protest, and some of the basic schools will not even conduct national exams. The government is clear to the Star Participants Day will not be paid",2025-03-18 19:16:00
hr,U požaru zgrade u Obrovcu sve je izgorjelo osim kipa Gospe...,"Kako su nam rekli vatrogasci, uzrok ovog požara policija još uvijek utvrđuje",en,"In the punch of a building in Obrovac, everything was burned except the statue of Our Lady ...","As the firefighters told us, the cause of this fire police still defines",2025-03-18 19:09:00
hr,"Netko je namonitrao Milana Bandića na novi simbol Zagreba, a onda je krenulo: Ovo su najbolji štosevi danas na internetu","Jučer je predstavljen novi vizualni identitet Grada Zagreba, a odmah su krenule pljuštati kritike onih kojima se dizajnersko rješenje nije svidjelo. Nije trebalo dugo čekati da internet preplave brojne fore na vizualno rješenje koje je odabrao peteročlani žiri, u čijem je sastavu bio i zamjenik grad...",en,"Someone was shitty Milan Bandica on a new symbol of Zagreb, and then it started: these are the best stands on the Internet today","Yesterday was presented with a new visual identity of the city of Zagreb, and immediately started to spit on the criticisms of those who did not like the design solution. It didn't take long for the Internet to flood numerous fores on a visual solution chosen by Peteroclan Ziri, there was also a deputy city ...",2025-03-18 19:08:56
hr,Održana još jedna javna tribina na temu nekontroliranog turizma. Na njoj su sudjelovali i policijski službenici,"Još jedna javna tribina na temu nekontroliranog turizma održana je u utorak popodne u Splitu, ovoga puta u Gradskom kotaru Spinut. Tribina pod nazivom MOJ (ne) MIRAN S(t)AN ugostila je novinara Damira Šarca i policijske djelatnike Anu Čepić i Domagoja Jovića koji su govorili o posljedicama masovnog...",en,Squeezed another public stand on the topic of uncontrolled tourism. Police officials also participated in it,"Another public panel on the topic of uncontrolled tourism was held on Tuesday afternoon in Split, this time in the Spinut City district. The panel called My (No) Miran with (t) An was hosted by journalist Damir Sarc and police officers Ana Cepic and Domagoj Jovica who spoke about the consequences of the massive ...",2025-03-18 19:08:52
hr,"U Zadru otvoren Srpski kulturni centar – Milošević i Pupovac: ""Ovaj prostor je most koji spaja razlike""; Habrele: ""Država im je sve dala!""","U Zadru je, u utorak u 17 sati, svečano otvoren Srpski kulturni centar (SKC), čime je grad dobio još jedno važno mjesto susreta i kulturnog dijaloga za srpsku zajednicu. Na otvorenju, u novim prostorima, okupio se velik broj građana, uzvanika i novinara, što potvrđuje značaj ovog događaja za zajedni...",en,"In Zadar, the Serbian Cultural Center Milosevic and Pupovac opened: ""This space is a bridge that connects the differences""; Habrele: ""The state gave them everything!""","In Zadar, on Tuesday at 5 pm, the Serbian Cultural Center (SKC) was opened, the city was given another important place of meeting and cultural dialogue for the Serbian community. At the opening, in the new spaces, a large number of citizens, guests and journalists gathered, which signs the significance of this event for the community ...",2025-03-18 19:08:00
